codigo_sku;nome_produto;marca;tamanho;peso_oz;categoria;alergenos;codigo_barras;data_lancamento
BR-00579;Nuvelo Tomato Ketchup;Nuvelo;1000 mL;17.64;Alimentos > Condimentos;peixe,gergelim,leite;5569644309856;19/05/2019
BR-00580;Clarity Foaming Hand Wash;Clarity;250 mL;7.05;Cuidados Pessoais > Sabonete Líquido;;0727284982470;26/03/2021
BR-00581;Zephyr Anti-Dandruff Shampoo;Zephyr;400 mL;1.76;Cuidados Pessoais > Cabelo > Shampoo;amendoim;9107406500422;05/12/2021
BR-00582;Polvera Lightweight Lotion;Polvera;500 mL;3.53;Cuidados Pessoais > Rosto > Hidratação;;4236914307539;02/05/2022
BR-00583;Solven Foaming Hand Wash;Solven;200 mL;7.05;Cuidados Pessoais > Sabonete Líquido;crustáceos;5923426834415;02/05/2021
BR-00584;Novix Heavy Duty Dish Soap;Novix;100 mL;10.58;Casa > Limpeza > Louças;ovos,trigo,crustáceos;5857567667086;19/04/2018
BR-00585;Krisol Antibacterial Hand Wash;Krisol;100 mL;7.05;Cuidados Pessoais > Sabonete Líquido;glúten;8529894062601;11/03/2023
BR-00586;Oralix Laundry Capsules;Oralix;75 mL;1.76;Casa > Lavanderia;ovos,castanhas;9149750198030;16/10/2023
BR-00587;Tolvex Smooth & Shine Conditioner;Tolvex;400 mL;3.53;Cuidados Pessoais > Cabelo > Condicionador;trigo;4407931102913;31/10/2023
BR-00588;Aurova Volumising Shampoo;Aurova;75 mL;14.11;Cuidados Pessoais > Cabelo > Shampoo;;8760146723844;04/12/2022
BR-00589;Glova Vinegar Dressing;Glova;300 mL;3.53;Alimentos > Condimentos;;2232883774411;13/07/2023
BR-00590;Cladis Sport Deodorant;Cladis;300 mL;2.65;Cuidados Pessoais > Desodorante;peixe,glúten,trigo;0471960940970;24/06/2018
BR-00591;Cryston 48hr Spray Deodorant;Cryston;400 mL;7.05;Cuidados Pessoais > Desodorante;;2588358681228;12/12/2021
BR-00592;Qualis Vinegar Dressing;Qualis;400 mL;3.53;Alimentos > Condimentos;amendoim,peixe;1767929884256;26/11/2021
BR-00593;Cladis Eco Dish Liquid;Cladis;75 mL;1.76;Casa > Limpeza > Louças;;2311775331267;17/09/2022
BR-00594;Lumeva Hydrating Shampoo;Lumeva;200 mL;2.65;Cuidados Pessoais > Cabelo > Shampoo;leite,castanhas,trigo,ovos;1759025176298;29/03/2020
BR-00595;Solaris Brightening Face Wash;Solaris;400 mL;7.05;Cuidados Pessoais > Rosto > Limpeza;soja;2683190130207;12/01/2022
BR-00596;Novix Aloe Hand Wash;Novix;75 mL;8.82;Cuidados Pessoais > Sabonete Líquido;gergelim;7339785598215;03/12/2022
BR-00597;Purevex Foaming Hand Wash;Purevex;750 mL;2.65;Cuidados Pessoais > Sabonete Líquido;gergelim;4117309850345;26/10/2020
BR-00598;Purevex Fragrance-Free Hand Wash;Purevex;100 mL;7.05;Cuidados Pessoais > Sabonete Líquido;;8938984690813;14/04/2023
BR-00599;Vanta Daily Moisturiser;Vanta;250 mL;10.58;Cuidados Pessoais > Rosto > Hidratação;soja,castanhas;0238503719901;17/11/2021
BR-00600;Aevum Repair Shampoo;Aevum;750 mL;2.65;Cuidados Pessoais > Cabelo > Shampoo;crustáceos,trigo,amendoim,castanhas;0107835674304;15/08/2018
BR-00601;Novix Refreshing Shower Gel;Novix;750 mL;10.58;Cuidados Pessoais > Banho;;8706626682171;29/04/2019
BR-00602;XXX-Zenpur Rinse Aid;Zenpur;150 mL;8.82;Casa > Limpeza > Louças;leite,soja,gergelim;1903689003012;21/08/2018
BR-00603;Kaleo Volumising Conditioner;Kaleo;200 mL;1.76;Cuidados Pessoais > Cabelo > Condicionador;castanhas,soja;4296711148377;02/01/2022
BR-00604;Hevara Exfoliating Face Scrub;Hevara;200 mL;8.82;Cuidados Pessoais > Rosto > Limpeza;amendoim,soja,glúten,trigo;8810569741328;04/11/2023
00605;Tolvex Brightening Face Wash;Tolvex;500 mL;5.29;Cuidados Pessoais > Rosto > Limpeza;;5203771070448;23/04/2022
BR-00606;Oralix Daily Moisturiser;Oralix;200 mL;10.58;Cuidados Pessoais > Rosto > Hidratação;leite,peixe,gergelim;7033626804083;25/11/2021
00607;Krisol Sensitive Skin Body Wash;Krisol;250 mL;7.05;Cuidados Pessoais > Banho;soja,leite,castanhas,crustáceos;9660186487692;27/10/2023
BR-00608;Motivo Night Cream;Motivo;400 mL;5.29;Cuidados Pessoais > Rosto > Hidratação;leite;4413845960945;21/01/2022
BR-00609;Gleam SPF Moisturiser;Gleam;750 mL;1.76;Cuidados Pessoais > Rosto > Hidratação;;4954277070708;09/01/2022
BR-00610;Aurova Disinfectant Spray;Aurova;300 mL;1.76;Casa > Limpeza > Superfícies;ovos,amendoim,castanhas,leite;7244472322908;11/08/2020
BR-00611;Kaleo Hydrating Shampoo;Kaleo;1000 mL;17.64;Cuidados Pessoais > Cabelo > Shampoo;glúten,castanhas,leite;8304405809353;24/03/2019
BR-00612;Orinum Colour Protect Shampoo;Orinum;75 mL;17.64;Cuidados Pessoais > Cabelo > Shampoo;;3359561642059;15/01/2022
BR-00613;Gleam Sensitive Deodorant;Gleam;250 mL;14.11;Cuidados Pessoais > Desodorante;glúten,leite;2504290193582;13/09/2023
BR-00614;Aurova Rinse Aid;Aurova;300 mL;1.76;Casa > Limpeza > Louças;peixe;1139898681806;19/04/2023
BR-00615;Alteva Vinegar Dressing;Alteva;400 mL;8.82;Alimentos > Condimentos;soja,amendoim;3535375137657;23/11/2018
BR-00616;Primus Whitening Deodorant;Primus;75 mL;8.82;Cuidados Pessoais > Desodorante;glúten,soja,crustáceos;6392836929445;31/10/2021
00617;Helix 24hr Roll-On Deodorant;Helix;300 mL;10.58;Cuidados Pessoais > Desodorante;trigo,crustáceos,soja,ovos;7021648712066;09/04/2018
BR-00618;Purevex Mixed Nuts Blend;Purevex;100 mL;17.64;Alimentos > Petiscos;peixe,glúten,castanhas,ovos;6834155999100;30/10/2018
00619;Orinum Granola Bar;Orinum;300 mL;14.11;Alimentos > Petiscos;amendoim,crustáceos,trigo;2981209957655;02/12/2022
BR-00620;Glicen Smooth & Shine Conditioner;Glicen;750 mL;7.05;Cuidados Pessoais > Cabelo > Condicionador;;3475098898643;15/08/2021
BR-00621;Krisol Fragrance-Free Hand Wash;Krisol;100 mL;3.53;Cuidados Pessoais > Sabonete Líquido;castanhas,trigo,peixe,soja;3684995154213;25/03/2021
BR-00622;Orinum Intensive Moisturiser;Orinum;150 mL;3.53;Cuidados Pessoais > Rosto > Hidratação;amendoim,ovos;3421388209088;10/03/2020
BR-00623;Luminos Deep Clean Body Wash;Luminos;250 mL;5.29;Cuidados Pessoais > Banho;glúten,peixe;7827411767413;15/07/2019
BR-00624;Zenpur Daily Moisturiser;Zenpur;75 mL;5.29;Cuidados Pessoais > Rosto > Hidratação;;5285478150616;06/11/2023
BR-00625;Luxara 48hr Spray Deodorant;Luxara;1000 mL;1.76;Cuidados Pessoais > Desodorante;;3296334727271;03/03/2021
BR-00626;Teraxis Leave-In Conditioner;Teraxis;75 mL;17.64;Cuidados Pessoais > Cabelo > Condicionador;leite;6178932064965;19/08/2020
BR-00627;Velaris Mustard Sauce;Velaris;500 mL;3.53;Alimentos > Condimentos;soja,amendoim;7769587413148;15/09/2022
BR-00628;Cristalix Bathroom Cleaner;Cristalix;1000 mL;10.58;Casa > Limpeza > Superfícies;;2751562779634;29/04/2018
BR-00629;Primus SPF Moisturiser;Primus;150 mL;10.58;Cuidados Pessoais > Rosto > Hidratação;;8545667664049;12/06/2023
BR-00630;Qualis Mixed Nuts Blend;Qualis;1000 mL;1.76;Alimentos > Petiscos;crustáceos,peixe;3928319952988;23/03/2018
BR-00631;Motivo Salted Crackers;Motivo;75 mL;8.82;Alimentos > Petiscos;gergelim,ovos;0835832863420;12/03/2022
BR-00632;Aurova Sensitive Deodorant;Aurova;500 mL;5.29;Cuidados Pessoais > Desodorante;;0081867024408;31/07/2020
BR-00633;Vanta Mayonnaise;Vanta;200 mL;2.65;Alimentos > Condimentos;peixe,trigo,amendoim;1118600892198;22/05/2022
BR-00634;Frostine Hydrating Face Wash;Frostine;250 mL;10.58;Cuidados Pessoais > Rosto > Limpeza;leite,amendoim,gergelim,soja;3149764613686;14/02/2021
BR-00635;Nuarix Bathroom Cleaner;Nuarix;500 mL;17.64;Casa > Limpeza > Superfícies;peixe;0765817390637;06/01/2023
BR-00636;Clarity Sensitive Deodorant;Clarity;75 mL;7.05;Cuidados Pessoais > Desodorante;trigo,ovos;1823793126974;14/11/2023
BR-00637;Krisol Oat Protein Bar;Krisol;150 mL;1.76;Alimentos > Petiscos;amendoim,peixe,glúten;5205996043870;10/08/2023
BR-00638;Toreva 48hr Spray Deodorant;Toreva;400 mL;14.11;Cuidados Pessoais > Desodorante;gergelim,ovos,glúten,soja;1620281237101;04/10/2022
BR-00639;Teraxis Kitchen Cleaner;Teraxis;500 mL;14.11;Casa > Limpeza > Superfícies;gergelim;6604164485952;11/11/2019
BR-00640;Alteva Repair Conditioner;Alteva;1000 mL;5.29;Cuidados Pessoais > Cabelo > Condicionador;castanhas,gergelim,amendoim,soja;7352287056229;12/04/2023
BR-00641;Frostine Hydrating Shampoo;Frostine;150 mL;5.29;Cuidados Pessoais > Cabelo > Shampoo;;8751097921588;14/07/2020
BR-00642;Serafix 24hr Roll-On Deodorant;Serafix;200 mL;7.05;Cuidados Pessoais > Desodorante;glúten,amendoim,castanhas;9648831921340;01/01/2020
BR-00643;Solven Lightweight Lotion;Solven;100 mL;17.64;Cuidados Pessoais > Rosto > Hidratação;peixe,castanhas,amendoim,glúten;9732033192223;02/05/2023
BR-00644;XXX-Purevex Nourishing Body Cleanser;Purevex;50 mL;3.53;Cuidados Pessoais > Banho;crustáceos,peixe,glúten,trigo;4813866675482;22/07/2021
BR-00645;Aevum Liquid Laundry Detergent;Aevum;150 mL;3.53;Casa > Lavanderia;trigo,peixe;8774186520578;18/11/2021
BR-00646;Aurova Rice Cakes;Aurova;750 mL;17.64;Alimentos > Petiscos;peixe,castanhas;5203758309455;21/01/2019
BR-00647;Primus Sport Deodorant;Primus;50 mL;7.05;Cuidados Pessoais > Desodorante;;4760440907975;02/07/2023
BR-00648;Tolvex Volumising Conditioner;Tolvex;1000 mL;17.64;Cuidados Pessoais > Cabelo > Condicionador;;0509222161075;13/09/2018
BR-00649;Novix 24hr Roll-On Deodorant;Novix;200 mL;5.29;Cuidados Pessoais > Desodorante;leite,castanhas,gergelim,crustáceos;2958066013824;28/12/2020
BR-00650;Orinum Volumising Shampoo;Orinum;50 mL;7.05;Cuidados Pessoais > Cabelo > Shampoo;soja,gergelim,peixe,ovos;0448515791974;28/12/2018
BR-00651;Kaleo Hydrating Shampoo;Kaleo;75 mL;3.53;Cuidados Pessoais > Cabelo > Shampoo;glúten,peixe;2035713432402;03/04/2022
BR-00652;Kaleo Granola Bar;Kaleo;200 mL;3.53;Alimentos > Petiscos;castanhas,peixe,soja,gergelim;3432447417597;29/01/2022
BR-00653;Orinum Whitening Deodorant;Orinum;1000 mL;3.53;Cuidados Pessoais > Desodorante;;9628936543586;06/01/2021
BR-00654;Arovia Colour Protect Shampoo;Arovia;150 mL;7.05;Cuidados Pessoais > Cabelo > Shampoo;crustáceos;4018272795599;28/03/2022
BR-00655;Vanta Vinegar Dressing;Vanta;250 mL;2.65;Alimentos > Condimentos;leite,trigo;6755125427822;31/03/2018
BR-00656;XXX-Cryston Disinfectant Spray;Cryston;750 mL;10.58;Casa > Limpeza > Superfícies;crustáceos,soja,amendoim;5957640381660;08/01/2021
BR-00657;TEST-Frosten Heavy Duty Dish Soap;Frosten;50 mL;3.53;Casa > Limpeza > Louças;trigo,amendoim,soja,gergelim;2250142576279;04/01/2018
BR-00658;Serafix Mayonnaise;Serafix;100 mL;7.05;Alimentos > Condimentos;;3361328507259;14/02/2019
BR-00659;Solvix Disinfectant Spray;Solvix;300 mL;5.29;Casa > Limpeza > Superfícies;peixe,crustáceos,soja;1625265469684;21/10/2018
BR-00660;Polvera Sensitive Deodorant;Polvera;750 mL;1.76;Cuidados Pessoais > Desodorante;glúten;2355580996136;20/07/2019
BR-00661;Vanta Kitchen Cleaner;Vanta;150 mL;7.05;Casa > Limpeza > Superfícies;ovos,castanhas,peixe;2624467046227;20/06/2022
00662;Solven Vinegar Dressing;Solven;400 mL;2.65;Alimentos > Condimentos;ovos,peixe;0252986707668;12/08/2018
BR-00663;Verdant Intensive Moisturiser;Verdant;1000 mL;2.65;Cuidados Pessoais > Rosto > Hidratação;soja;7585126861207;12/10/2021
BR-00664;Verdant Oat Protein Bar;Verdant;150 mL;17.64;Alimentos > Petiscos;crustáceos,peixe,leite,soja;4017750954657;28/04/2021
BR-00665;Nuvelo Sensitive Skin Body Wash;Nuvelo;100 mL;7.05;Cuidados Pessoais > Banho;peixe,leite;7540915086322;11/12/2018
BR-00666;Tresol Liquid Laundry Detergent;Tresol;100 mL;14.11;Casa > Lavanderia;amendoim,castanhas,crustáceos;9389701550290;19/02/2019
BR-00667;Glicen Aloe Hand Wash;Glicen;75 mL;8.82;Cuidados Pessoais > Sabonete Líquido;peixe,glúten;0241613944989;25/09/2020
BR-00668;Vivara Salted Crackers;Vivara;750 mL;14.11;Alimentos > Petiscos;peixe;4248096244069;28/04/2020
BR-00669;Polvera Deep Clean Body Wash;Polvera;100 mL;7.05;Cuidados Pessoais > Banho;crustáceos,castanhas;1330531949790;20/09/2022
BR-00670;Qualis Vinegar Dressing;Qualis;500 mL;10.58;Alimentos > Condimentos;gergelim,leite,castanhas;5557277382643;09/07/2022
BR-00671;Helix Sensitive Skin Body Wash;Helix;1000 mL;14.11;Cuidados Pessoais > Banho;castanhas,ovos,soja,glúten;8544577029924;11/12/2021
BR-00672;Purelix Heavy Duty Dish Soap;Purelix;50 mL;7.05;Casa > Limpeza > Louças;crustáceos,soja,peixe,amendoim;2691163319429;14/10/2019
BR-00673;Luxara Rice Cakes;Luxara;300 mL;8.82;Alimentos > Petiscos;peixe;9455158886364;20/07/2023
BR-00674;Orinum Bathroom Cleaner;Orinum;100 mL;3.53;Casa > Limpeza > Superfícies;amendoim,leite,castanhas;7216966630936;22/07/2019
BR-00675;Primus Eco Dish Liquid;Primus;75 mL;10.58;Casa > Limpeza > Louças;;5932971509686;26/09/2023
BR-00676;Cryston Oil Control Face Wash;Cryston;250 mL;5.29;Cuidados Pessoais > Rosto > Limpeza;crustáceos;3524103977399;23/12/2022
BR-00677;Cryston Oil Control Face Wash;Cryston;500 mL;2.65;Cuidados Pessoais > Rosto > Limpeza;castanhas,trigo,soja,crustáceos;1006876164814;28/12/2023
BR-00678;Orinum Salted Crackers;Orinum;400 mL;1.76;Alimentos > Petiscos;peixe,leite;5687611249124;10/02/2022
BR-00679;Brightway Fragrance-Free Hand Wash;Brightway;150 mL;14.11;Cuidados Pessoais > Sabonete Líquido;amendoim;1517734547576;22/11/2020
BR-00680;Aevum Rinse Aid;Aevum;50 mL;3.53;Casa > Limpeza > Louças;gergelim;4035954429474;07/12/2022
BR-00681;Brightway Mustard Sauce;Brightway;100 mL;3.53;Alimentos > Condimentos;amendoim,peixe,glúten,castanhas;3039429045887;21/07/2022
BR-00682;TEST-Nexpur Disinfectant Spray;Nexpur;250 mL;3.53;Casa > Limpeza > Superfícies;gergelim,castanhas,glúten,soja;7287276015348;25/04/2020
BR-00683;Nuvelo Oil Control Face Wash;Nuvelo;750 mL;2.65;Cuidados Pessoais > Rosto > Limpeza;castanhas;7790833506154;10/09/2023
BR-00684;Luxara Anti-Dandruff Shampoo;Luxara;500 mL;17.64;Cuidados Pessoais > Cabelo > Shampoo;;0798334233729;14/06/2018
BR-00685;Luxara Rinse Aid;Luxara;200 mL;2.65;Casa > Limpeza > Louças;ovos;2840333997718;29/07/2018
BR-00686;Serafix 24hr Roll-On Deodorant;Serafix;400 mL;2.65;Cuidados Pessoais > Desodorante;ovos,crustáceos,soja;1893974909610;19/12/2022
BR-00687;Frosten Mayonnaise;Frosten;1000 mL;14.11;Alimentos > Condimentos;;4694725878448;18/12/2020
00688;Qualis Laundry Powder;Qualis;200 mL;17.64;Casa > Lavanderia;amendoim,crustáceos,ovos,peixe;2705877221647;23/01/2019
BR-00689;Teraxis Bathroom Cleaner;Teraxis;1000 mL;17.64;Casa > Limpeza > Superfícies;soja;1334845871495;11/05/2020
BR-00690;Toreva Dishwasher Tablets;Toreva;100 mL;5.29;Casa > Limpeza > Louças;trigo,glúten,gergelim;5879643474524;08/06/2021
BR-00691;Tolvex Sport Deodorant;Tolvex;250 mL;14.11;Cuidados Pessoais > Desodorante;peixe,glúten;6060652740338;14/11/2020
BR-00692;Luminos SPF Moisturiser;Luminos;250 mL;10.58;Cuidados Pessoais > Rosto > Hidratação;castanhas,gergelim,soja;3987411325793;09/04/2023
BR-00693;Nuarix Deep Clean Body Wash;Nuarix;400 mL;5.29;Cuidados Pessoais > Banho;glúten,peixe;0105485741728;31/10/2018
BR-00694;Brightway Sensitive Deodorant;Brightway;100 mL;7.05;Cuidados Pessoais > Desodorante;soja,gergelim,ovos,glúten;3598488402159;19/01/2022
BR-00695;Kaleo Kitchen Cleaner;Kaleo;250 mL;14.11;Casa > Limpeza > Superfícies;crustáceos;5534490216665;16/06/2023
BR-00696;Oralix Sensitive Skin Body Wash;Oralix;500 mL;8.82;Cuidados Pessoais > Banho;;9608587495113;13/01/2019
BR-00697;Novix Liquid Laundry Detergent;Novix;100 mL;17.64;Casa > Lavanderia;;9793164772517;15/01/2020
BR-00698;Qualis Vinegar Dressing;Qualis;400 mL;17.64;Alimentos > Condimentos;leite,peixe,amendoim;0960035624391;30/08/2021
BR-00699;Gleam Laundry Capsules;Gleam;1000 mL;5.29;Casa > Lavanderia;castanhas,trigo,soja,peixe;2342108902854;11/10/2018
BR-00700;Plexum Sport Deodorant;Plexum;1000 mL;5.29;Cuidados Pessoais > Desodorante;amendoim;2643350271607;24/12/2022
BR-00701;Motivo Mixed Nuts Blend;Motivo;50 mL;14.11;Alimentos > Petiscos;peixe,soja,gergelim;6911289812311;27/06/2023
BR-00702;Zenpur Oat Protein Bar;Zenpur;250 mL;10.58;Alimentos > Petiscos;soja;1857481700665;28/06/2022
BR-00703;Vivara Anti-Dandruff Shampoo;Vivara;200 mL;2.65;Cuidados Pessoais > Cabelo > Shampoo;amendoim,soja,ovos;6704502329020;26/10/2023
BR-00704;Nuarix Leave-In Conditioner;Nuarix;400 mL;1.76;Cuidados Pessoais > Cabelo > Condicionador;;9345962622824;14/01/2020
BR-00705;Nexpur 24hr Roll-On Deodorant;Nexpur;50 mL;14.11;Cuidados Pessoais > Desodorante;amendoim;6549500507021;28/07/2022
BR-00706;Motivo Sensitive Skin Body Wash;Motivo;750 mL;17.64;Cuidados Pessoais > Banho;trigo;1053161177684;09/12/2022
BR-00707;Teraxis Smooth & Shine Conditioner;Teraxis;50 mL;7.05;Cuidados Pessoais > Cabelo > Condicionador;crustáceos,amendoim,trigo;5859177932387;16/06/2019
BR-00708;Polvera Leave-In Conditioner;Polvera;75 mL;2.65;Cuidados Pessoais > Cabelo > Condicionador;amendoim,ovos,soja;3424579889427;05/09/2021
BR-00709;Polvera Fragrance-Free Hand Wash;Polvera;100 mL;1.76;Cuidados Pessoais > Sabonete Líquido;leite;0203265097758;09/02/2020
BR-00710;Cladis Vinegar Dressing;Cladis;400 mL;5.29;Alimentos > Condimentos;glúten,amendoim,crustáceos;1485524578713;03/11/2021
BR-00711;Purevex Fabric Softener;Purevex;250 mL;10.58;Casa > Lavanderia;;8213711842544;28/01/2023
BR-00712;Helix Aloe Hand Wash;Helix;500 mL;3.53;Cuidados Pessoais > Sabonete Líquido;leite;3035892988089;25/01/2022
BR-00713;Nuarix Laundry Powder;Nuarix;500 mL;3.53;Casa > Lavanderia;trigo,ovos;2932896340640;16/05/2022
BR-00714;Velaris Laundry Capsules;Velaris;400 mL;8.82;Casa > Lavanderia;castanhas,peixe,crustáceos,soja;0148439910627;12/08/2019
BR-00715;Krisol Kitchen Cleaner;Krisol;150 mL;10.58;Casa > Limpeza > Superfícies;peixe;6933513426194;14/09/2019
BR-00716;Brightway Exfoliating Face Scrub;Brightway;1000 mL;7.05;Cuidados Pessoais > Rosto > Limpeza;leite,ovos;8481973741893;05/02/2023
BR-00717;Krisol Deep Conditioner;Krisol;250 mL;7.05;Cuidados Pessoais > Cabelo > Condicionador;;6417692743810;29/12/2018
BR-00718;Aevum Oat Protein Bar;Aevum;250 mL;5.29;Alimentos > Petiscos;peixe,glúten,leite;1444856451019;12/06/2023
BR-00719;Solaris Hydrating Face Wash;Solaris;150 mL;10.58;Cuidados Pessoais > Rosto > Limpeza;ovos,crustáceos;8996986091915;24/01/2019
BR-00720;Vivara Volumising Shampoo;Vivara;750 mL;10.58;Cuidados Pessoais > Cabelo > Shampoo;leite,castanhas,crustáceos;7980660392055;09/02/2019
BR-00721;Luminos Intensive Moisturiser;Luminos;400 mL;7.05;Cuidados Pessoais > Rosto > Hidratação;castanhas,glúten;3470574238852;02/07/2022
BR-00722;Solaris 48hr Spray Deodorant;Solaris;75 mL;8.82;Cuidados Pessoais > Desodorante;glúten,gergelim;3541165972636;20/12/2020
BR-00723;Zenpur Rice Cakes;Zenpur;250 mL;14.11;Alimentos > Petiscos;trigo,glúten;5013948848820;19/06/2022
BR-00724;Serafix Dish Liquid;Serafix;75 mL;2.65;Casa > Limpeza > Louças;peixe,amendoim,trigo,castanhas;5856261499153;09/07/2020
BR-00725;Cristalix Multi-Surface Spray;Cristalix;500 mL;3.53;Casa > Limpeza > Superfícies;leite,crustáceos;3333732043098;03/06/2023
BR-00726;Luxara Glass Cleaner;Luxara;500 mL;5.29;Casa > Limpeza > Superfícies;trigo,gergelim,peixe;9645465535851;12/11/2018
BR-00727;Toreva Mixed Nuts Blend;Toreva;150 mL;17.64;Alimentos > Petiscos;trigo,ovos,crustáceos,amendoim;5193583749079;29/11/2022
BR-00728;Sovara Disinfectant Spray;Sovara;75 mL;3.53;Casa > Limpeza > Superfícies;;8780572151493;29/10/2020
BR-00729;Hevara Salted Crackers;Hevara;750 mL;14.11;Alimentos > Petiscos;trigo,peixe,soja;7484539862897;12/07/2021
BR-00730;Oralix Sensitive Skin Body Wash;Oralix;250 mL;2.65;Cuidados Pessoais > Banho;;9186233922072;05/05/2019
BR-00731;Solven 24hr Roll-On Deodorant;Solven;300 mL;10.58;Cuidados Pessoais > Desodorante;peixe,crustáceos,trigo;5214526471243;03/07/2022
BR-00732;Zenpur Oil Control Face Wash;Zenpur;1000 mL;2.65;Cuidados Pessoais > Rosto > Limpeza;castanhas;8409080512083;21/02/2018
BR-00733;Motivo Nourishing Body Cleanser;Motivo;200 mL;1.76;Cuidados Pessoais > Banho;glúten,castanhas,ovos,crustáceos;3972835129591;26/12/2019
BR-00734;DUMMY-Primus Kitchen Cleaner;Primus;100 mL;14.11;Casa > Limpeza > Superfícies;;9081441529825;13/02/2019
BR-00735;Aevum Kitchen Cleaner;Aevum;100 mL;8.82;Casa > Limpeza > Superfícies;gergelim,peixe,crustáceos;1815352373608;07/01/2022
BR-00736;Polvera Deep Clean Body Wash;Polvera;750 mL;2.65;Cuidados Pessoais > Banho;ovos,castanhas,peixe,crustáceos;8345273466668;04/12/2018
BR-00737;Solaris Multi-Surface Spray;Solaris;75 mL;8.82;Casa > Limpeza > Superfícies;crustáceos,peixe,amendoim,soja;4080314998251;16/07/2018
BR-00738;Oralix Liquid Laundry Detergent;Oralix;200 mL;10.58;Casa > Lavanderia;castanhas;8068828503174;31/01/2020
BR-00739;Purevex Brightening Face Wash;Purevex;150 mL;14.11;Cuidados Pessoais > Rosto > Limpeza;glúten;9006314035265;24/07/2020
BR-00740;Vanta Sensitive Deodorant;Vanta;100 mL;3.53;Cuidados Pessoais > Desodorante;soja,amendoim,peixe,castanhas;9434606664372;04/11/2020
BR-00741;Teraxis Dish Liquid;Teraxis;300 mL;1.76;Casa > Limpeza > Louças;amendoim,gergelim,peixe;1127128524641;19/03/2021
BR-00742;Verdant Lightweight Lotion;Verdant;75 mL;2.65;Cuidados Pessoais > Rosto > Hidratação;soja,ovos,crustáceos;3280771130626;09/12/2018
BR-00743;Cristalix Salted Crackers;Cristalix;300 mL;8.82;Alimentos > Petiscos;trigo,crustáceos,leite;8335090254258;08/03/2023
BR-00744;Cladis Gentle Face Wash;Cladis;300 mL;3.53;Cuidados Pessoais > Rosto > Limpeza;gergelim,ovos;3235707139846;22/10/2019
BR-00745;Toreva Smooth & Shine Conditioner;Toreva;50 mL;2.65;Cuidados Pessoais > Cabelo > Condicionador;;6880925502131;25/01/2018
BR-00746;Clarity Antibacterial Hand Wash;Clarity;50 mL;10.58;Cuidados Pessoais > Sabonete Líquido;ovos,soja,leite,amendoim;8107964967379;21/10/2020
BR-00747;Velaris Sensitive Deodorant;Velaris;100 mL;14.11;Cuidados Pessoais > Desodorante;castanhas,soja,trigo,crustáceos;2642506420760;18/07/2020
BR-00748;Teraxis Moisturising Hand Wash;Teraxis;250 mL;5.29;Cuidados Pessoais > Sabonete Líquido;peixe,glúten,crustáceos;7767555628334;07/06/2020
