sku_id,product_name,brand,size_ml,weight_g,category,allergens,barcode,launch_date
UK-01253,Purevex Moisturising Body Wash,Purevex,200,200,Personal Care > Body Wash,,7629143049139,2021-05-15
UK-01254,Aurova Hydrating Shampoo,Aurova,500,400,Personal Care > Shampoo,"wheat,sesame",7209986564220,2021-04-30
UK-01255,Lumeva Nourishing Body Cleanser,Lumeva,1000,100,Personal Care > Body Wash,,8235309766919,2020-12-05
UK-01256,Cladis Stain Remover,Cladis,100,500,Household > Laundry,,5682017530791,2022-08-01
UK-01257,Alteva Antibacterial Hand Wash,Alteva,300,250,Personal Care > Hand Wash,"wheat,peanuts,milk",4347412531378,2021-07-17
UK-01258,Zephyr Antibacterial Hand Wash,Zephyr,50,400,Personal Care > Hand Wash,"shellfish,soy,wheat",1750361920255,2018-10-18
UK-01259,Alteva Dishwasher Tablets,Alteva,400,150,Household > Dishwash,shellfish,0342444748903,2021-01-14
UK-01260,Luminos Glass Cleaner,Luminos,13.53,500,Household > Surface Cleaner,"wheat,soy,tree nuts",1076519170854,2019-01-03
UK-01261,Polvera Kitchen Cleaner,Polvera,100,500,Household > Surface Cleaner,"tree nuts,eggs,peanuts,wheat",6340918580558,2018-11-20
UK-01262,Toreva Salted Crackers,Toreva,400,200,Food & Beverage > Snacks,"gluten,fish",5391607700406,2020-10-03
UK-01263,TEST-Toreva Nourishing Body Cleanser,Toreva,200,75,Personal Care > Body Wash,"peanuts,milk,soy,gluten",8221803966207,2020-09-04
UK-01264,Novix Fabric Softener,Novix,500,300,Household > Laundry,"milk,shellfish",8802652951646,2022-11-27
UK-01265,Aurova Oat Protein Bar,Aurova,150,150,Food & Beverage > Snacks,"fish,wheat",3039744088064,2023-06-20
UK-01266,Glicen Sensitive Skin Body Wash,Glicen,750,500,Personal Care > Body Wash,"milk,wheat,gluten",1991843113264,2022-03-31
UK-01267,Qualis Hydrating Shampoo,Qualis,500,200,Personal Care > Shampoo,"tree nuts,sesame,milk,wheat",2632119604725,2019-08-25
UK-01268,Plexum Nourishing Body Cleanser,Plexum,750,400,Personal Care > Body Wash,,7745447082310,2022-12-23
UK-01269,Motivo Anti-Dandruff Shampoo,Motivo,75,250,Personal Care > Shampoo,gluten,4676626235964,2018-01-12
UK-01270,Zephyr 48hr Spray Deodorant,Zephyr,100,300,Personal Care > Deodorant,,8402578703680,2022-07-02
UK-01271,Oralix Nourishing Body Cleanser,Oralix,300,150,Personal Care > Body Wash,,6636050281645,2018-02-02
UK-01272,Frosten Eco Dish Liquid,Frosten,75,50,Household > Dishwash,gluten,0912030252093,2020-12-10
UK-01273,Nuarix 48hr Spray Deodorant,Nuarix,150,400,Personal Care > Deodorant,"gluten,shellfish",9531926009866,2018-06-26
UK-01274,Zenpur Volumising Conditioner,Zenpur,400,200,Personal Care > Conditioner,"peanuts,gluten",9205489445385,2019-01-06
UK-01275,Luminos Colour Protect Shampoo,Luminos,1000,500,Personal Care > Shampoo,,8965583445667,2019-10-05
UK-01276,Solvix Smooth & Shine Conditioner,Solvix,250,100,Personal Care > Conditioner,,7970566036160,2019-07-26
UK-01277,Sovara Lightweight Lotion,Sovara,50,400,Personal Care > Moisturiser,,4726602351581,2022-02-04
UK-01278,Vivara Moisturising Body Wash,Vivara,150,50,Personal Care > Body Wash,,7316715605878,2018-09-11
UK-01279,Kaleo 48hr Spray Deodorant,Kaleo,200,200,Personal Care > Deodorant,,3395479406451,2020-05-25
UK-01280,Nuarix Anti-Dandruff Shampoo,Nuarix,400,50,Personal Care > Shampoo,"shellfish,eggs",9189866469365,2021-09-14
UK-01281,Luxara Antibacterial Hand Wash,Luxara,150,150,Personal Care > Hand Wash,"gluten,shellfish",4876805702373,2023-04-26
UK-01282,Novix Salted Crackers,Novix,200,150,Food & Beverage > Snacks,,1922095673336,2019-08-12
UK-01283,Nuarix Oat Protein Bar,Nuarix,400,150,Food & Beverage > Snacks,soy,9644028253263,2023-02-28
UK-01284,Frosten Aloe Hand Wash,Frosten,1000,100,Personal Care > Hand Wash,"wheat,shellfish",7392385202326,2018-03-30
UK-01285,Verdant Dish Liquid,Verdant,50,75,Household > Dishwash,"gluten,soy,sesame",2844234719981,2019-09-04
UK-01286,Solvix Dish Liquid,Solvix,400,250,Household > Dishwash,"eggs,tree nuts",4526075699919,2020-04-06
UK-01287,Glova Laundry Powder,Glova,50,50,Household > Laundry,"peanuts,soy,sesame",2262277773317,2022-08-24
UK-01288,Nuarix Oat Protein Bar,Nuarix,50,300,Food & Beverage > Snacks,"peanuts,shellfish,milk",7038503605951,2019-11-26
UK-01289,Frostine Eco Dish Liquid,Frostine,100,200,Household > Dishwash,,0740274067582,2019-11-16
UK-01290,Purelix Foaming Hand Wash,Purelix,100,250,Personal Care > Hand Wash,"milk,fish,wheat,gluten",0363856461495,2023-01-09
UK-01291,XXX-Aevum SPF Moisturiser,Aevum,400,150,Personal Care > Moisturiser,,8399798491490,2023-09-04
UK-01292,Frosten Antibacterial Hand Wash,Frosten,750,250,Personal Care > Hand Wash,"milk,peanuts",9326643223943,2022-04-10
UK-01293,Solven Volumising Shampoo,Solven,100,500,Personal Care > Shampoo,"sesame,eggs,gluten,wheat",9485340012769,2019-11-01
UK-01294,Frosten Leave-In Conditioner,Frosten,500,200,Personal Care > Conditioner,"peanuts,wheat,sesame",5678718882239,2023-01-19
UK-01295,Gleam Stain Remover,Gleam,400,50,Household > Laundry,"sesame,peanuts",1680613495647,2023-03-31
UK-01296,Aevum Oat Protein Bar,Aevum,500,200,Food & Beverage > Snacks,"milk,tree nuts,fish",7949638309723,2020-04-04
UK-01297,Oralix Antibacterial Hand Wash,Oralix,500,50,Personal Care > Hand Wash,"wheat,fish,eggs,soy",6201655578645,2021-09-15
UK-01298,Cladis Disinfectant Spray,Cladis,250,250,Household > Surface Cleaner,"shellfish,tree nuts",1247640006873,2021-10-14
UK-01299,Alteva Laundry Capsules,Alteva,100,200,Household > Laundry,,5166545122449,2020-12-01
UK-01300,Frosten Colour Protect Shampoo,Frosten,750,400,Personal Care > Shampoo,"milk,wheat",3386860835707,2018-09-18
UK-01301,Cristalix Multi-Surface Spray,Cristalix,300,150,Household > Surface Cleaner,,9442386020509,2023-12-31
UK-01302,Aevum Gentle Face Wash,Aevum,200,75,Personal Care > Face Wash,peanuts,9096197979725,2021-01-22
UK-01303,Luxara 48hr Spray Deodorant,Luxara,200,75,Personal Care > Deodorant,tree nuts,6948045073563,2023-07-09
UK-01304,Zephyr Lightweight Lotion,Zephyr,750,250,Personal Care > Moisturiser,"soy,peanuts,milk",5980260294423,2018-07-01
UK-01305,Zenpur Gentle Face Wash,Zenpur,500,100,Personal Care > Face Wash,"sesame,peanuts",9073420319770,2023-04-14
UK-01306,Sovara Lightweight Lotion,Sovara,400,250,Personal Care > Moisturiser,"tree nuts,eggs,peanuts,milk",8648230882953,2023-10-31
UK-01307,Nuvelo Aloe Hand Wash,Nuvelo,75,300,Personal Care > Hand Wash,soy,3260586942768,2023-05-23
UK-01308,Aurova Lightweight Lotion,Aurova,75,400,Personal Care > Moisturiser,milk,6629315181781,2023-08-13
UK-01309,Arovia Repair Conditioner,Arovia,100,300,Personal Care > Conditioner,"tree nuts,peanuts",6989062327239,2023-04-25
UK-01310,Lumeva Repair Shampoo,Lumeva,500,50,Personal Care > Shampoo,wheat,3790065487089,2021-02-23
UK-01311,Frosten Glass Cleaner,Frosten,250,200,Household > Surface Cleaner,,7675539818896,2018-06-12
UK-01312,DUMMY-Cryston Kitchen Cleaner,Cryston,500,75,Household > Surface Cleaner,"gluten,eggs",5790894589624,2022-07-17
UK-01313,Primus Laundry Powder,Primus,200,500,Household > Laundry,"shellfish,fish,soy,peanuts",0207612396129,2019-04-15
UK-01314,Luminos Vinegar Dressing,Luminos,1000,250,Food & Beverage > Condiments,,8812988618205,2023-06-24
UK-01315,Motivo Deep Clean Body Wash,Motivo,750,50,Personal Care > Body Wash,,0792372982687,2020-08-04
UK-01316,Hevara Brightening Face Wash,Hevara,500,300,Personal Care > Face Wash,"gluten,shellfish",0350675789688,2020-07-11
UK-01317,Zenpur Brightening Face Wash,Zenpur,400,50,Personal Care > Face Wash,"shellfish,soy,eggs",2315550570520,2019-01-19
UK-01318,Lumeva Laundry Capsules,Lumeva,750,150,Household > Laundry,"peanuts,gluten,sesame,milk",4588311414700,2019-02-24
UK-01319,Gleam Leave-In Conditioner,Gleam,250,50,Personal Care > Conditioner,fish,8715689109778,2023-01-03
UK-01320,Brightway Liquid Laundry Detergent,Brightway,150,200,Household > Laundry,"tree nuts,fish",8446794036641,2018-03-30
UK-01321,Aurova Repair Shampoo,Aurova,100,250,Personal Care > Shampoo,"soy,shellfish,gluten",1597572927310,2023-09-17
UK-01322,Arovia Aloe Hand Wash,Arovia,150,50,Personal Care > Hand Wash,gluten,1585423324166,2022-03-08
UK-01323,Zenpur Colour Protect Shampoo,Zenpur,1000,200,Personal Care > Shampoo,"soy,fish,sesame,milk",7344674621592,2022-01-01
UK-01324,Gleam Fabric Softener,Gleam,75,400,Household > Laundry,"gluten,eggs",6170502218167,2018-10-22
UK-01325,Solven Mustard Sauce,Solven,150,200,Food & Beverage > Condiments,"shellfish,fish",0948377402921,2022-07-18
UK-01326,Serafix Night Cream,Serafix,1.69,100,Personal Care > Moisturiser,"tree nuts,milk,fish",2183667719664,2022-08-23
UK-01327,Zephyr Antibacterial Hand Wash,Zephyr,100,250,Personal Care > Hand Wash,"soy,peanuts,wheat",0222349980137,2022-11-28
UK-01328,Plexum Aloe Hand Wash,Plexum,300,400,Personal Care > Hand Wash,"gluten,milk",1779152446149,2021-04-18
UK-01329,Nexpur Sensitive Skin Body Wash,Nexpur,150,150,Personal Care > Body Wash,"eggs,shellfish",4656426018639,2023-06-29
UK-01330,TEST-Aurova Volumising Conditioner,Aurova,75,250,Personal Care > Conditioner,"gluten,tree nuts,sesame",9227764149009,2020-06-05
UK-01331,Zephyr Fabric Softener,Zephyr,100,250,Household > Laundry,"eggs,soy",4448672288399,2018-01-04
UK-01332,Krisol Intensive Moisturiser,Krisol,150,150,Personal Care > Moisturiser,,4546157493259,2019-01-16
UK-01333,Nuarix Anti-Dandruff Shampoo,Nuarix,750,400,Personal Care > Shampoo,"sesame,shellfish,tree nuts,eggs",1204095437768,2022-10-07
UK-01334,Serafix Colour Protect Shampoo,Serafix,50,500,Personal Care > Shampoo,"sesame,milk",0187314391519,2018-09-23
UK-01335,Sovara Night Cream,Sovara,400,500,Personal Care > Moisturiser,"wheat,eggs,milk",7818710968564,2021-05-18
UK-01336,Krisol Repair Conditioner,Krisol,400,50,Personal Care > Conditioner,"sesame,milk,wheat",6933154230600,2018-08-05
UK-01337,Oralix Leave-In Conditioner,Oralix,100,500,Personal Care > Conditioner,"tree nuts,gluten,milk",5224114206676,2018-05-31
UK-01338,Purevex Anti-Dandruff Shampoo,Purevex,200,250,Personal Care > Shampoo,"gluten,wheat,milk,shellfish",6633822224008,2021-08-01
UK-01339,DUMMY-Tresol Hydrating Face Wash,Tresol,100,100,Personal Care > Face Wash,,5620190113486,2021-06-10
UK-01340,Clarity Oil Control Face Wash,Clarity,75,150,Personal Care > Face Wash,wheat,5286132394568,2021-03-06
UK-01341,Aurova 48hr Spray Deodorant,Aurova,200,100,Personal Care > Deodorant,"fish,peanuts,sesame,shellfish",7602498663427,2018-08-12
UK-01342,Zenpur Oat Protein Bar,Zenpur,150,300,Food & Beverage > Snacks,"shellfish,soy,peanuts",9852973561528,2022-04-21
UK-01343,Qualis Fragrance-Free Hand Wash,Qualis,750,75,Personal Care > Hand Wash,"shellfish,fish",2538096641473,2022-02-22
UK-01344,Cladis Oil Control Face Wash,Cladis,750,250,Personal Care > Face Wash,peanuts,7466535389622,2021-10-20
UK-01345,Brightway Mixed Nuts Blend,Brightway,200,150,Food & Beverage > Snacks,"shellfish,wheat,peanuts",1571276383542,2020-05-20
UK-01346,Purelix Mustard Sauce,Purelix,500,250,Food & Beverage > Condiments,"fish,soy,milk,sesame",1682497939989,2018-11-13
UK-01347,Zenpur Antibacterial Hand Wash,Zenpur,150,500,Personal Care > Hand Wash,,1683710307370,2019-06-20
UK-01348,Velaris Antibacterial Hand Wash,Velaris,100,50,Personal Care > Hand Wash,,4896780826499,2020-05-01
UK-01349,Glova Volumising Shampoo,Glova,200,300,Personal Care > Shampoo,gluten,4762542926458,2022-07-19
UK-01350,Aevum Oil Control Face Wash,Aevum,75,400,Personal Care > Face Wash,gluten,9403694811265,2022-04-19
UK-01351,Clarity Granola Bar,Clarity,400,75,Food & Beverage > Snacks,"fish,shellfish,milk,soy",8335391016128,2021-12-04
UK-01352,Glova Dish Liquid,Glova,300,150,Household > Dishwash,"gluten,peanuts,milk,fish",1333443767346,2023-12-26
UK-01353,Vanta Anti-Dandruff Shampoo,Vanta,750,500,Personal Care > Shampoo,"eggs,milk",1679301481161,2018-02-12
UK-01354,Gleam Lightweight Lotion,Gleam,750,75,Personal Care > Moisturiser,,0420288661685,2018-05-16
UK-01355,Lumeva Salted Crackers,Lumeva,750,50,Food & Beverage > Snacks,peanuts,2134854842030,2021-07-31
UK-01356,Sovara Gentle Face Wash,Sovara,50,400,Personal Care > Face Wash,"eggs,shellfish,gluten,sesame",8601571171322,2019-02-05
UK-01357,Luminos Rinse Aid,Luminos,100,200,Household > Dishwash,"milk,wheat,eggs",4112874527197,2020-05-22
UK-01358,Primus Foaming Hand Wash,Primus,250,400,Personal Care > Hand Wash,"peanuts,fish,soy",9138107491610,2021-03-18
UK-01359,Gleam Leave-In Conditioner,Gleam,100,75,Personal Care > Conditioner,"peanuts,milk",1315350696261,2018-09-30
UK-01360,Verdant Aloe Hand Wash,Verdant,250,250,Personal Care > Hand Wash,tree nuts,2741025471793,2021-02-04
UK-01361,Zenpur Stain Remover,Zenpur,300,300,Household > Laundry,"peanuts,sesame,soy,milk",0519567563557,2023-08-30
UK-01362,Kaleo Night Cream,Kaleo,400,75,Personal Care > Moisturiser,"wheat,fish,sesame",2565046070014,2021-04-19
UK-01363,Glova Mustard Sauce,Glova,150,50,Food & Beverage > Condiments,"sesame,fish,wheat",4087100668909,2021-01-18
UK-01364,Tresol Repair Shampoo,Tresol,500,100,Personal Care > Shampoo,,7623811522320,2019-08-30
UK-01365,Luxara Leave-In Conditioner,Luxara,100,200,Personal Care > Conditioner,,8475283599947,2018-05-11
UK-01366,Helix Nourishing Body Cleanser,Helix,50,500,Personal Care > Body Wash,"shellfish,eggs",3511350535724,2019-11-06
UK-01367,Frosten Vinegar Dressing,Frosten,100,50,Food & Beverage > Condiments,"peanuts,eggs,tree nuts",7809783028019,2018-04-08
01368,Lumeva Daily Moisturiser,Lumeva,200,250,Personal Care > Moisturiser,peanuts,1952814478676,2021-03-24
UK-01369,Luxara Mixed Nuts Blend,Luxara,50,100,Food & Beverage > Snacks,,8893063578034,2023-03-19
UK-01370,Arovia Stain Remover,Arovia,75,100,Household > Laundry,,3974369905580,2021-08-16
UK-01371,Vivara Sensitive Deodorant,Vivara,750,200,Personal Care > Deodorant,,8429069690458,2019-09-20
UK-01372,Novix Stain Remover,Novix,300,50,Household > Laundry,"eggs,milk,fish",5673374570162,2021-07-27
UK-01373,Purelix Volumising Conditioner,Purelix,75,150,Personal Care > Conditioner,"sesame,eggs,peanuts",9802530843765,2019-10-21
UK-01374,Cladis Vinegar Dressing,Cladis,200,200,Food & Beverage > Condiments,"shellfish,gluten",2508423242345,2023-09-30
UK-01375,Nuvelo Moisturising Body Wash,Nuvelo,75,400,Personal Care > Body Wash,peanuts,1553691585572,2021-02-28
UK-01376,Motivo Dish Liquid,Motivo,100,400,Household > Dishwash,"fish,milk,wheat,shellfish",2570333295940,2022-01-09
UK-01377,Helix Leave-In Conditioner,Helix,250,500,Personal Care > Conditioner,sesame,6304029662992,2019-01-07
UK-01378,Solven Kitchen Cleaner,Solven,400,200,Household > Surface Cleaner,gluten,2204167821531,2019-12-23
UK-01379,Aevum Foaming Hand Wash,Aevum,150,400,Personal Care > Hand Wash,,6325031392806,2021-05-22
UK-01380,Zephyr Fabric Softener,Zephyr,100,100,Household > Laundry,,6190193335936,2023-06-28
UK-01381,Helix Heavy Duty Dish Soap,Helix,750,50,Household > Dishwash,,0029561622568,2021-02-24
UK-01382,Purevex Rice Cakes,Purevex,500,250,Food & Beverage > Snacks,"gluten,peanuts",0799230453235,2018-12-06
01383,Cryston Foaming Hand Wash,Cryston,500,75,Personal Care > Hand Wash,"tree nuts,fish",4743701945398,2019-03-04
UK-01384,Solaris Repair Shampoo,Solaris,300,300,Personal Care > Shampoo,"tree nuts,milk,gluten",2761209281574,2018-08-14
UK-01385,Glicen Antibacterial Hand Wash,Glicen,750,50,Personal Care > Hand Wash,wheat,3116787067635,2021-10-05
UK-01386,Brightway Oil Control Face Wash,Brightway,150,400,Personal Care > Face Wash,,8592126848564,2020-06-22
UK-01387,Helix Multi-Surface Spray,Helix,200,100,Household > Surface Cleaner,"peanuts,soy,milk,shellfish",0375398923133,2019-08-10
UK-01388,Zenpur Intensive Moisturiser,Zenpur,750,500,Personal Care > Moisturiser,"fish,soy,wheat",7841783765914,2021-10-28
UK-01389,Tresol Hydrating Face Wash,Tresol,50,75,Personal Care > Face Wash,,4065266426731,2022-02-19
UK-01390,Solaris Volumising Shampoo,Solaris,100,200,Personal Care > Shampoo,"tree nuts,soy",3756569764873,2023-09-26
UK-01391,Sovara Lightweight Lotion,Sovara,100,100,Personal Care > Moisturiser,"gluten,peanuts",5104625069291,2022-09-12
UK-01392,Novix Sensitive Deodorant,Novix,250,75,Personal Care > Deodorant,milk,6276729350977,2020-06-01
UK-01393,Tresol SPF Moisturiser,Tresol,75,100,Personal Care > Moisturiser,"eggs,peanuts,fish,shellfish",5022347780457,2023-07-12
UK-01394,Cryston Oat Protein Bar,Cryston,100,250,Food & Beverage > Snacks,,8407033982143,2023-01-29
01395,Arovia Laundry Powder,Arovia,150,150,Household > Laundry,"wheat,milk,peanuts",5167670636320,2023-11-01
UK-01396,Zephyr Moisturising Hand Wash,Zephyr,75,75,Personal Care > Hand Wash,wheat,0084842648330,2020-05-20
UK-01397,Solvix Foaming Hand Wash,Solvix,750,300,Personal Care > Hand Wash,,8289671360541,2021-03-17
UK-01398,Tresol Aloe Hand Wash,Tresol,50,500,Personal Care > Hand Wash,"fish,peanuts",9013249519357,2018-07-24
UK-01399,Purevex Tomato Ketchup,Purevex,75,250,Food & Beverage > Condiments,"fish,eggs",7580803889048,2020-11-11
UK-01400,Oralix Tomato Ketchup,Oralix,200,50,Food & Beverage > Condiments,"soy,eggs",5668513538141,2023-10-11
UK-01401,Velaris Mayonnaise,Velaris,200,400,Food & Beverage > Condiments,"tree nuts,sesame",0309016856473,2019-03-27
UK-01402,Luxara Glass Cleaner,Luxara,200,50,Household > Surface Cleaner,,9027169883719,2022-11-21
UK-01403,Vivara Hydrating Shampoo,Vivara,500,300,Personal Care > Shampoo,"sesame,fish,eggs",1997675983327,2022-08-23
UK-01404,Vanta Repair Shampoo,Vanta,250,50,Personal Care > Shampoo,"sesame,soy",5345819565728,2022-02-22
UK-01405,Cristalix Brightening Face Wash,Cristalix,150,500,Personal Care > Face Wash,peanuts,2662177580150,2021-01-01
UK-01406,Luxara Foaming Hand Wash,Luxara,400,150,Personal Care > Hand Wash,,3028532727667,2020-06-28
UK-01407,Purevex SPF Moisturiser,Purevex,1000,250,Personal Care > Moisturiser,,2528546130879,2020-02-20
UK-01408,Clarity Sensitive Skin Body Wash,Clarity,13.53,100,Personal Care > Body Wash,,7382777711840,2019-07-29
UK-01409,Nuarix 48hr Spray Deodorant,Nuarix,400,500,Personal Care > Deodorant,"soy,milk,sesame",0712102423440,2023-06-26
UK-01410,Zenpur Gentle Face Wash,Zenpur,1000,400,Personal Care > Face Wash,"shellfish,eggs,fish",1997165965666,2023-02-08
UK-01411,Vanta Fragrance-Free Hand Wash,Vanta,750,300,Personal Care > Hand Wash,"soy,gluten,peanuts,fish",4009522426530,2023-02-23
UK-01412,Nuarix Dishwasher Tablets,Nuarix,100,100,Household > Dishwash,,9143907054736,2022-09-22
UK-01413,Qualis Moisturising Body Wash,Qualis,400,75,Personal Care > Body Wash,,5010162600807,2019-07-06
UK-01414,Luxara Fragrance-Free Hand Wash,Luxara,750,150,Personal Care > Hand Wash,"shellfish,tree nuts",9783354883574,2019-01-01
UK-01415,Solven Dishwasher Tablets,Solven,200,300,Household > Dishwash,"gluten,eggs,peanuts",6386643203171,2019-07-23
UK-01416,Sovara Hot Chilli Sauce,Sovara,250,100,Food & Beverage > Condiments,"wheat,peanuts,fish,sesame",5492724000209,2022-05-22
01417,Helix Tomato Ketchup,Helix,200,300,Food & Beverage > Condiments,,5190854327165,2020-04-11
UK-01418,Gleam Salted Crackers,Gleam,150,150,Food & Beverage > Snacks,"fish,soy",6930100090899,2020-08-19
UK-01419,Orinum Colour Protect Shampoo,Orinum,500,75,Personal Care > Shampoo,,4802835415891,2020-01-07
UK-01420,Lumeva Dish Liquid,Lumeva,150,50,Household > Dishwash,"soy,shellfish",6613662808125,2019-07-16
UK-01421,Alteva Hot Chilli Sauce,Alteva,75,250,Food & Beverage > Condiments,"peanuts,shellfish,gluten,fish",7053110583300,2022-11-08
UK-01422,Aevum Kitchen Cleaner,Aevum,400,500,Household > Surface Cleaner,"wheat,eggs",8914269376504,2019-03-02
UK-01423,Sovara Foaming Hand Wash,Sovara,400,75,Personal Care > Hand Wash,"shellfish,gluten,fish,sesame",2883636885016,2022-06-13
UK-01424,Cryston Mayonnaise,Cryston,300,100,Food & Beverage > Condiments,"wheat,gluten,fish,soy",6788093761650,2019-11-24
UK-01425,Gleam Smooth & Shine Conditioner,Gleam,750,500,Personal Care > Conditioner,"milk,shellfish,peanuts,sesame",9359812559772,2023-03-20
UK-01426,XXX-Toreva Volumising Conditioner,Toreva,750,400,Personal Care > Conditioner,"peanuts,milk,soy",8580501417160,2021-09-12
